

*******************************************************************************
Ephemeris / WWW_USER Fri Nov 12 15:27:58 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Janus (610)                     {source: sat415_merged_DE437}
Center body name: Saturn (699)                    {source: sat415_merged_DE437}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2010-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2020-Jan-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {W-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {W-lon(deg),Dxy(km),Dz(km)}
Center radii    : 60268.0 x 60268.0 x 54364.0 km  {Equator, meridian, pole}    
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2455287.500000000, A.D. 2010-Apr-01 00:00:00.0000, -7.370213239602865E+04,  1.192093431261650E+05, -5.578756838268355E+04, -1.386659714242773E+01, -6.286110263364058E+00,  4.654362746973308E+00,
2455288.500000000, A.D. 2010-Apr-02 00:00:00.0000,  1.746367698584247E+04, -1.345519579916827E+05,  6.930824173537435E+04,  1.559511290757093E+01,  1.027360157081977E+00, -2.048244557581836E+00,
2455289.500000000, A.D. 2010-Apr-03 00:00:00.0000,  3.803977098913625E+04,  1.271800661836298E+05, -7.078543884157037E+04, -1.538202625238913E+01,  4.205480624073766E+00, -7.317193479690075E-01,
2455290.500000000, A.D. 2010-Apr-04 00:00:00.0000, -8.988679313864865E+04, -1.050786065924627E+05,  6.414861744160488E+04,  1.263315023799761E+01, -8.775010887166458E+00,  3.407328344229064E+00,
2455291.500000000, A.D. 2010-Apr-05 00:00:00.0000,  1.284578842543475E+05,  6.387652010262886E+04, -4.615733604295550E+04, -8.282947246740255E+00,  1.235515781747268E+01, -5.716759103763514E+00,
2455292.500000000, A.D. 2010-Apr-06 00:00:00.0000, -1.487137763638884E+05, -1.889707448292901E+04,  2.440395183904809E+04,  2.819692582069041E+00, -1.387159484246305E+01,  7.046203588878437E+00,
2455293.500000000, A.D. 2010-Apr-07 00:00:00.0000,  1.472836857487168E+05, -3.509168955408267E+04,  4.205923139348271E+03,  3.337654673062831E+00,  1.357272960023652E+01, -7.486406267397348E+00,
2455294.500000000, A.D. 2010-Apr-08 00:00:00.0000, -1.264383763465511E+05,  7.754081266899189E+04, -2.861499388342556E+04, -8.673902173296216E+00, -1.141722288749249E+01,  6.868410891887607E+00,
2455295.500000000, A.D. 2010-Apr-09 00:00:00.0000,  8.514533534785996E+04, -1.148306615135495E+05,  5.229712615836659E+04,  1.296740678146803E+01,  7.365009023541548E+00, -5.149256671591907E+00,
2455296.500000000, A.D. 2010-Apr-10 00:00:00.0000, -3.416963747477255E+04,  1.309731002942933E+05, -6.577326840714568E+04, -1.548848956835192E+01, -2.563035456141057E+00,  2.862746450152121E+00,
2455297.500000000, A.D. 2010-Apr-11 00:00:00.0000, -2.316554922552729E+04, -1.323518519953575E+05,  7.209142198005764E+04,  1.550632328564164E+01, -2.756978220042995E+00, -5.925541272054258E-02,
2455298.500000000, A.D. 2010-Apr-12 00:00:00.0000,  7.720260594224672E+04,  1.110627574369418E+05, -6.614041848761898E+04, -1.365148415762080E+01,  7.771633713056153E+00, -2.765909985849325E+00,
2455299.500000000, A.D. 2010-Apr-13 00:00:00.0000, -1.189764560738375E+05, -7.849198297178035E+04,  5.305072308920971E+04,  9.675600930657692E+00, -1.140317529991788E+01,  5.069054153072396E+00,
2455300.500000000, A.D. 2010-Apr-14 00:00:00.0000,  1.454426053132800E+05,  2.902612603788923E+04, -2.955995217556311E+04, -4.228920513545768E+00,  1.370592494425189E+01, -6.815939338400195E+00,
2455301.500000000, A.D. 2010-Apr-15 00:00:00.0000, -1.501215915766688E+05,  1.798508516256340E+04,  5.236621338049749E+03, -1.512130023916902E+00, -1.391535203156105E+01,  7.488463467039996E+00,
2455302.500000000, A.D. 2010-Apr-16 00:00:00.0000,  1.333982728567684E+05, -6.910744544592143E+04,  2.335170260359118E+04,  7.377006628023575E+00,  1.204217802857275E+01, -7.075875593912966E+00,
2455303.500000000, A.D. 2010-Apr-17 00:00:00.0000, -9.847890184033185E+04,  1.044866379211840E+05, -4.542442773522325E+04, -1.202300345275867E+01, -8.732805364554215E+00,  5.787417082614480E+00,
2455304.500000000, A.D. 2010-Apr-18 00:00:00.0000,  4.879538766538951E+04, -1.297052914315066E+05,  6.359552570004369E+04,  1.485445865689340E+01,  3.885066941535090E+00, -3.510431774475394E+00,
2455305.500000000, A.D. 2010-Apr-19 00:00:00.0000,  8.158447532948935E+03,  1.325754304892605E+05, -7.070611996527406E+04, -1.587767337242849E+01,  1.388058303282111E+00,  8.321227228277936E-01,
2455306.500000000, A.D. 2010-Apr-20 00:00:00.0000, -6.213036419818599E+04, -1.203426815954021E+05,  6.957111164163734E+04,  1.430713917677744E+01, -6.351039217552121E+00,  1.937608097429296E+00,
2455307.500000000, A.D. 2010-Apr-21 00:00:00.0000,  1.102444170976862E+05,  8.639593865363100E+04, -5.642336588059344E+04, -1.084974327661405E+01,  1.069457201757539E+01, -4.566731210385909E+00,
2455308.500000000, A.D. 2010-Apr-22 00:00:00.0000, -1.393703134721856E+05, -4.580830006983103E+04,  3.791295625169589E+04,  5.966387520623622E+00, -1.322464311015574E+01,  6.380950590611777E+00,
2455309.500000000, A.D. 2010-Apr-23 00:00:00.0000,  1.512408096066267E+05, -7.755629103227284E+03, -1.086857875804097E+04,  8.691481343813835E-02,  1.398963622537782E+01, -7.381207006852616E+00,
2455310.500000000, A.D. 2010-Apr-24 00:00:00.0000, -1.400557039101454E+05,  5.383799171266481E+04, -1.450555131692104E+04, -5.797875968338248E+00, -1.288331947143125E+01,  7.362478233834562E+00,
